27623,"0100000000","80","LIVE ANIMALS","ANIFEILIAID BYW"
96038,"0305310000","10","Fish fillets, dried, salted or in brine, but not smoked","Ffiledi pysgod, wedi'u sychu, eu halltu neu mewn heli, ond heb eu mygu"
96041,"0305310000","80","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","Tilapias (Oreochromis spp.), Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Myl. Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), Llyswennod (Anguilla spp.), Perch Nile (Lates niloticus) a phennau neidr (Channa spp.)"
96092,"0305310010","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
96060,"0305310090","80","Other","Arall"
96042,"0305320000","80","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","Pysgod y teuluoedd Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae a Muraenolepididae"
96043,"0305321100","10","Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) and Polar cod (Boreogadus saida)","Penfras (Gadus morhua, Gadus ogac, Gadus macrocephalus) a phenfras pegynol (Boreogadus saida)"
96044,"0305321100","80","Cod of the species Gadus macrocephalus","Penfras y rhywogaeth Gadus macrocephalus"
96045,"0305321900","80","Other","Arall"
96046,"0305321910","80","Cod of the species Gadus morhua","Penfras y rhywogaeth Gadus morhua"
96047,"0305321990","80","Other","Arall"
96051,"0305329000","80","Other","Arall"
96048,"0305390000","80","Other","Arall"
96052,"0305391000","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar), and Danube salmon (Hucho hucho), salted or in brine","Eog y Môr Tawel (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou ac Oncorhynchus rhodurus), eog yr Iwerydd (Salmo salar), ac eog Danube (Hucho hucho), sal."
96053,"0305391010","80","Atlantic salmon (Salmo salar)","Eog yr Iwerydd (Salmo salar)"
96054,"0305391090","80","Other","Arall"
96056,"0305395000","80","Lesser or Greenland halibut (Reinhardtius hippoglossoides), salted or in brine","Halibut llai neu'r Ynys Las (Reinhardtius hippoglossoides), wedi'i halltu neu mewn heli"
96058,"0305399000","80","Other","Arall"
96065,"0305399010","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Brithyll (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache ac Oncorhynchus chrysogaster)"
96066,"0305399020","80","Fish of the species Clupea ilisha, in brine","Pysgod y rhywogaeth Clupea ilisha, mewn heli"
96067,"0305399030","80","Atlantic bluefin tuna (Thunnus thynnus)","Tiwna glas yr Iwerydd (Thunnus thynnus)"
96068,"0305399040","80","Bigeye tuna (Thunnus obesus)","Tiwna bigeye (Thunnus obesus)"
96069,"0305399050","80","Swordfish (Xiphias gladius)","Cleddyf (Xiphias gladius)"
96088,"0305399060","80","Gilt-head sea bream (Sparus aurata)","Merfog y môr pen gilt (Sparus aurata)"
96089,"0305399065","80","Bogue (Boops boops)","Bogue (Boops boops)"
96090,"0305399070","80","Sea bream (Dentex dentex, Pagellus spp.)","Ferfog y môr (Dentex dentex, Pagellus spp.)"
96091,"0305399080","80","European sea bass (Dicentrarchus labrax)","Draenog y môr Ewropeaidd (Dicentrarchus labrax)"
96061,"0305399090","80","Other","Arall"
29199,"0305410000","10","Smoked fish, including fillets, other than edible fish offal","Pysgod mwg, gan gynnwys ffiledi, heblaw offal pysgod bwytadwy"
29200,"0305410000","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","Eog y Môr Tawel (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou ac Oncorhynchus rhodurus), eog yr Iwerydd (Salmo salar) ac eog Danube (Hucho hucho)"
29201,"0305410010","80","Atlantic salmon (Salmo salar)","Eog yr Iwerydd (Salmo salar)"
29202,"0305410090","80","Other","Arall"
29203,"0305420000","80","Herrings (Clupea harengus, Clupea pallasii)","Penwaig (Clupea harengus, Clupea pallasii)"
96108,"0305430000","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Brithyll (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache ac Oncorhynchus chrysogaster)"
98933,"0305430011","10","Of the species Oncorhynchus mykiss","O'r rhywogaeth Oncorhynchus mykiss"
98913,"0305430011","80","In the form of whole fish (with heads on), whether or not gilled, whether or not gutted, weighing 1,2 kg or less each; with heads off, whether or not gilled, whether or not gutted, weighing 1 kg or less each; fillets weighing 400 g or less each","Ar ffurf pysgod cyfan (gyda phennau arno), p'un a yw'n cael ei dagu ai peidio, p'un a yw'n gutted ai peidio, yn pwyso 1,2 kg neu lai yr un; gyda phennau i ffwrdd, p'un a ydynt wedi'u tagu ai peidio, p'un a ydynt yn gutted ai peidio, yn pwyso 1 kg neu lai yr un; ffiledau sy'n pwyso 400 g neu lai yr un"
98903,"0305430019","80","Other","Arall"
96110,"0305430090","80","Other","Arall"
96111,"0305440000","80","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","Tilapias (Oreochromis spp.), Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Myl. Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), Llyswennod (Anguilla spp.), Perch Nile (Lates niloticus) a phennau neidr (Channa spp.)"
96112,"0305441000","80","Eels (Anguilla spp.)","Llyswennod (Anguilla spp.)"
96113,"0305449000","80","Other","Arall"
96114,"0305449010","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
96115,"0305449090","80","Other","Arall"
29204,"0305490000","80","Other","Arall"
29205,"0305491000","80","Lesser or Greenland halibut (Reinhardtius hippoglossoides)","Halibut llai neu'r Ynys Las (Reinhardtius hippoglossoides)"
29206,"0305492000","80","Atlantic halibut (Hippoglossus hippoglossus)","Halibut yr Iwerydd (Hippoglossus hippoglossus)"
29207,"0305493000","80","Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)","Mecryll (Scomber scombrus, Scomber australasicus, Scomber japonicus)"
29208,"0305493010","80","Of the species Scomber scombrus","O'r rhywogaeth Scomber scombrus"
29209,"0305493090","80","Other","Arall"
59380,"0305498000","80","Other","Arall"
70168,"0305498010","80","Atlantic bluefin tuna (Thunnus thynnus)","Tiwna glas yr Iwerydd (Thunnus thynnus)"
72357,"0305498020","80","Swordfish (Xiphias gladius)","Cleddyf (Xiphias gladius)"
92450,"0305498035","80","Gilt-head sea bream (Sparus aurata)","Merfog y môr pen gilt (Sparus aurata)"
72473,"0305498040","80","Sea bream (Dentex dentex, Pagellus spp.)","Ferfog y môr (Dentex dentex, Pagellus spp.)"
72474,"0305498050","80","European sea bass (Dicentrarchus labrax)","Draenog y môr Ewropeaidd (Dicentrarchus labrax)"
74309,"0305498060","80","Bigeye tuna (Thunnus obesus)","Tiwna bigeye (Thunnus obesus)"
70174,"0305498090","80","Other","Arall"
29215,"0305510000","10","Dried fish, other than edible fish offal, whether or not salted but not smoked","Pysgod sych, heblaw offal pysgod bwytadwy, p'un a ydynt wedi'u halltu ai peidio ond heb eu ysmygu"
29216,"0305510000","80","Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Penfras (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
29217,"0305511000","80","Dried, unsalted","Sych, di-halen"
29218,"0305511010","80","Of the species Gadus morhua","O'r rhywogaeth Gadus morhua"
29219,"0305511020","80","Of the species Gadus ogac","O'r rhywogaeth Gadus ogac"
29220,"0305511090","80","Of the species Gadus macrocephalus","O'r rhywogaeth Gadus macrocephalus"
29221,"0305519000","80","Dried, salted","Sych, hallt"
29222,"0305519010","80","Of the species Gadus morhua","O'r rhywogaeth Gadus morhua"
29226,"0305519020","80","Of the species Gadus ogac","O'r rhywogaeth Gadus ogac"
29227,"0305519030","80","Of the species Gadus macrocephalus","O'r rhywogaeth Gadus macrocephalus"
100657,"0305520000","80","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","Tilapias (Oreochromis spp.), Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Myl. Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), Llyswennod (Anguilla spp.), Perch Nile (Lates niloticus) a phennau neidr (Channa spp.)"
100658,"0305520010","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
100659,"0305520090","80","Other","Arall"
100660,"0305530000","80","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Pysgod y teuluoedd Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae a Muraenolepididae, heblaw penfras (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
100661,"0305531000","80","Polar Cod (Boreogadus saida)","Penfras Polar (Boreogadus saida)"
100662,"0305531010","80","Dried, unsalted","Sych, di-halen"
100663,"0305531090","80","Dried, salted","Sych, hallt"
101576,"0305539000","80","Other","Arall"
102861,"0305539010","80","Coalfish (Pollachius Virens), salted and dried","Pysgod glo (Pollachius Virens), wedi'i halltu a'i sychu"
102887,"0305539020","80","Bleu ling (Molva dipterygia dipterygia)","Bleu ling (Molva dipterygia dipterygia)"
102888,"0305539030","80","Tusk (Brosme brosme)","Tusk (Brosme Brosme)"
102886,"0305539040","80","Ling (Molva molva)","Ling (Molva molva)"
102862,"0305539090","80","Other","Arall"
100664,"0305540000","80","Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)","Penwaig (Clupea harengus, Clupea pallasii), brwyniaid (Engraulis spp.), Sardinau (Sardina pilchardus, Sardinops spp.), Sardinella (Sardinella spp.), Brisling neu sprats (Sprattus sprattus), macrell (Scomber scomberus, Scomberus Scomberus) japonicus), macrell Indiaidd (Rastrelliger spp.), carthffosydd (Scomberomorus spp.), macrell jac a cheffyl (Trachurus spp.), jaciau, crevalles (Caranx spp.), cobia (Rachycentron canadum), pomfrets arian (Pampus spp.) , Sury Pacific (Cololabis saira), sgadiau (Decapterus spp.), Capelin (Mallotus villosus), pysgod cleddyf (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), Marlins, pysgodfeydd hwylio, gwaywffon (Istiophoridae)"
100665,"0305543000","80","Herrings (Clupea harengus, Clupea pallasii)","Penwaig (Clupea harengus, Clupea pallasii)"
100666,"0305545000","80","Anchovies (Engraulis spp.)","Anchovies (Engraulis spp.)"
100667,"0305549000","80","Other","Arall"
100685,"0305549010","80","Swordfish (Xiphias gladius)","Cleddyf (Xiphias gladius)"
100686,"0305549090","80","Other","Arall"
29228,"0305590000","80","Other","Arall"
29235,"0305597000","80","Atlantic halibut (Hippoglossus hippoglossus)","Halibut yr Iwerydd (Hippoglossus hippoglossus)"
100668,"0305598500","80","Other","Arall"
100672,"0305598540","80","Atlantic bluefin tuna (Thunnus thynnus)","Tiwna glas yr Iwerydd (Thunnus thynnus)"
100673,"0305598545","80","Bigeye tuna (Thunnus obesus)","Tiwna bigeye (Thunnus obesus)"
100674,"0305598561","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Onchorhynchus chrysogaster)","Brithyll (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache ac Onchorhynchus chrysogaster)"
100675,"0305598564","80","Gilt-head sea bream (Sparus aurata)","Merfog y môr pen gilt (Sparus aurata)"
100676,"0305598565","80","Sea bream (Dentex dentex, Pagellus spp.)","Ferfog y môr (Dentex dentex, Pagellus spp.)"
100677,"0305598567","80","Sea bass (Dicentrarchus labrax)","Draenog y môr (Dicentrarchus labrax)"
100678,"0305598570","80","Lesser or Greenland Halibut (Reinhardtius hippoglossoides), and Pacific Halibut (Hippoglossus stenolepis)","Halibut Lleiaf neu Ynys Las (Reinhardtius hippoglossoides), a Halibut Môr Tawel (Hippoglossus stenolepis)"
100680,"0305598590","80","Other","Arall"
29239,"0305610000","10","Fish, salted but not dried or smoked and fish in brine, other than edible fish offal","Pysgod, hallt ond heb eu sychu na'u mygu a physgod mewn heli, heblaw offal pysgod bwytadwy"
29240,"0305610000","80","Herrings (Clupea harengus, Clupea pallasii)","Penwaig (Clupea harengus, Clupea pallasii)"
29241,"0305620000","80","Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Penfras (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
66988,"0305620020","10","For processing","Ar gyfer prosesu"
67001,"0305620020","80","Of the species Gadus morhua","O'r rhywogaeth Gadus morhua"
67002,"0305620025","80","Of the species Gadus ogac","O'r rhywogaeth Gadus ogac"
67003,"0305620029","80","Of the species Gadus macrocephalus","O'r rhywogaeth Gadus macrocephalus"
67004,"0305620050","10","Other","Arall"
67005,"0305620050","80","Of the species Gadus morhua","O'r rhywogaeth Gadus morhua"
67006,"0305620060","80","Of the species Gadus ogac","O'r rhywogaeth Gadus ogac"
66999,"0305620090","80","Of the species Gadus macrocephalus","O'r rhywogaeth Gadus macrocephalus"
29255,"0305630000","80","Anchovies (Engraulis spp.)","Anchovies (Engraulis spp.)"
80064,"0305630010","80","Engraulis anchoita, for processing","Engraulis anchoita, i'w brosesu"
80065,"0305630090","80","Other","Arall"
96116,"0305640000","80","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","Tilapias (Oreochromis spp.), Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Myl. Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), Llyswennod (Anguilla spp.), Perch Nile (Lates niloticus) a phennau neidr (Channa spp.)"
96117,"0305640010","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
96118,"0305640090","80","Other","Arall"
29260,"0305690000","80","Other","Arall"
29261,"0305691000","80","Polar cod (Boreogadus saida)","Penfras pegynol (Boreogadus saida)"
66995,"0305691010","80","For processing","Ar gyfer prosesu"
67000,"0305691090","80","Other","Arall"
29265,"0305693000","80","Atlantic halibut (Hippoglossus hippoglossus)","Halibut yr Iwerydd (Hippoglossus hippoglossus)"
29266,"0305695000","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","Eog y Môr Tawel (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou ac Oncorhynchus rhodurus), eog yr Iwerydd (Salmo salar) ac eog Danube (Hucho hucho)"
77171,"0305698000","80","Other","Arall"
77172,"0305698020","80","Fish of the species Clupea ilisha, in brine","Pysgod y rhywogaeth Clupea ilisha, mewn heli"
103190,"0305698025","80","Snoek (barracouta) (Thyrsites atun)","Snoek (barracouta) (Thyrsites atun)"
77173,"0305698030","80","Atlantic bluefin tuna (Thunnus thynnus)","Tiwna glas yr Iwerydd (Thunnus thynnus)"
77174,"0305698040","80","Bigeye tuna (Thunnus obesus)","Tiwna bigeye (Thunnus obesus)"
77175,"0305698050","80","Swordfish (Xiphias gladius)","Cleddyf (Xiphias gladius)"
77176,"0305698061","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Onchorhynchus chrysogaster)","Brithyll (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache ac Onchorhynchus chrysogaster)"
92457,"0305698064","80","Gilt-head sea bream (Sparus aurata)","Merfog y môr pen gilt (Sparus aurata)"
77178,"0305698065","80","Sea bream (Dentex dentex, Pagellus spp.)","Ferfog y môr (Dentex dentex, Pagellus spp.)"
77179,"0305698067","80","European sea bass (Dicentrarchus labrax)","Draenog y môr Ewropeaidd (Dicentrarchus labrax)"
77180,"0305698070","80","Lesser or Greenland Halibut (Reinhardtius hippoglossoides), and Pacific Halibut (Hippoglossus stenolepis)","Halibut Lleiaf neu Ynys Las (Reinhardtius hippoglossoides), a Halibut Môr Tawel (Hippoglossus stenolepis)"
77181,"0305698090","80","Other","Arall"
96119,"0305710000","10","Fish fins, heads, tails, maws and other edible fish offal","Esgyll pysgod, pennau, cynffonau, maws ac offal pysgod bwytadwy eraill"
96120,"0305710000","80","Shark fins","Esgyll siarcod"
100961,"0305710010","80","Smoked","Mwg"
100962,"0305710090","80","Other","Arall"
96124,"0305720000","80","Fish heads, tails and maws","Pennau pysgod, cynffonau a maws"
96186,"0305720010","10","Dried, whether or not salted but not smoked","Sych, p'un a yw'n halltu ai peidio ond heb ei ysmygu"
97260,"0305720010","20","Of the species Gadus morhua","O'r rhywogaeth Gadus morhua"
97269,"0305720010","80","Salted","Halen"
97264,"0305720015","80","Unsalted","Heb ei drin"
97261,"0305720020","10","Of the species Gadus ogac","O'r rhywogaeth Gadus ogac"
97270,"0305720020","80","Salted","Halen"
97267,"0305720025","80","Unsalted","Heb ei drin"
97262,"0305720030","10","Of the species Boreogadus saida","O'r rhywogaeth Boreogadus saida"
97271,"0305720030","80","Salted","Halen"
97268,"0305720035","80","Unsalted","Heb ei drin"
97263,"0305720038","10","Of the species Gadus macrocephalus","O'r rhywogaeth Gadus macrocephalus"
97265,"0305720038","80","Salted","Halen"
97266,"0305720039","80","Unsalted","Heb ei drin"
97273,"0305720041","10","Other","Arall"
97274,"0305720041","80","Anchovies (Engraulis spp.)","Anchovies (Engraulis spp.)"
97277,"0305720044","80","Herring (Clupea harengus, Clupea pallasii)","Penwaig (Clupea harengus, Clupea pallasii)"
97275,"0305720045","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","Eog y Môr Tawel (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou ac Oncorhynchus rhodurus), eog yr Iwerydd (Salmo salar) ac eog Danube (Hucho hucho)"
97276,"0305720046","80","Atlantic halibut (Hippoglossus hippoglossus)","Halibut yr Iwerydd (Hippoglossus hippoglossus)"
103211,"0305720047","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Brithyll (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache ac Oncorhynchus chrysogaster)"
97272,"0305720049","80","Other","Arall"
96200,"0305720050","10","Salted but not dried or smoked and in brine","Halen ond heb ei sychu na'i ysmygu ac mewn heli"
96201,"0305720050","20","For processing","Ar gyfer prosesu"
96202,"0305720050","80","Of the species Gadus morhua","O'r rhywogaeth Gadus morhua"
97278,"0305720051","80","Anchovies (Engraulis spp.)","Anchovies (Engraulis spp.)"
96203,"0305720052","80","Of the species Gadus ogac","O'r rhywogaeth Gadus ogac"
97279,"0305720053","80","Herring (Clupea harengus, Clupea pallasii)","Penwaig (Clupea harengus, Clupea pallasii)"
96204,"0305720054","80","Of the species Gadus macrocephalus","O'r rhywogaeth Gadus macrocephalus"
97280,"0305720055","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","Eog y Môr Tawel (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou ac Oncorhynchus rhodurus), eog yr Iwerydd (Salmo salar) ac eog Danube (Hucho hucho)"
96206,"0305720056","80","Of the species Boreogadus saida","O'r rhywogaeth Boreogadus saida"
97281,"0305720057","80","Atlantic halibut (Hippoglossus hippoglossus)","Halibut yr Iwerydd (Hippoglossus hippoglossus)"
96205,"0305720058","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Brithyll (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache ac Oncorhynchus chrysogaster)"
103522,"0305720059","80","Other","Arall"
96209,"0305720060","10","Other","Arall"
96211,"0305720060","80","Of the species Gadus morhua","O'r rhywogaeth Gadus morhua"
97282,"0305720061","80","Anchovies (Engraulis spp.)","Anchovies (Engraulis spp.)"
96212,"0305720062","80","Of the species Gadus ogac","O'r rhywogaeth Gadus ogac"
97283,"0305720063","80","Herring (Clupea harengus, Clupea pallasii)","Penwaig (Clupea harengus, Clupea pallasii)"
96213,"0305720064","80","Of the species Boreogadus saida","O'r rhywogaeth Boreogadus saida"
97284,"0305720065","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","Eog y Môr Tawel (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou ac Oncorhynchus rhodurus), eog yr Iwerydd (Salmo salar) ac eog Danube (Hucho hucho)"
97288,"0305720069","80","Of the species Gadus macrocephalus","O'r rhywogaeth Gadus macrocephalus"
97287,"0305720071","80","Atlantic halibut (Hippoglossus hippoglossus)","Halibut yr Iwerydd (Hippoglossus hippoglossus)"
103213,"0305720072","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Brithyll (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache ac Oncorhynchus chrysogaster)"
97286,"0305720079","80","Other","Arall"
103214,"0305720091","10","Other","Arall"
103215,"0305720091","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Brithyll (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache ac Oncorhynchus chrysogaster)"
103216,"0305720099","80","Other","Arall"
96123,"0305790000","80","Other","Arall"
96191,"0305790010","10","Dried, whether or not salted but not smoked","Sych, p'un a yw'n halltu ai peidio ond heb ei ysmygu"
97289,"0305790010","20","Of the species Gadus morhua","O'r rhywogaeth Gadus morhua"
97293,"0305790010","80","Salted","Halen"
97297,"0305790015","80","Unsalted","Heb ei drin"
97290,"0305790020","20","Of the species Gadus ogac","O'r rhywogaeth Gadus ogac"
